,station_id,Year,Month,Day,max_temp,min_temp,rainfall,date
10802,71032,2024,5,26,9.6,-2.0,0.0,2024-05-26
10803,71032,2024,5,27,9.9,-2.8,0.0,2024-05-27
10804,71032,2024,5,28,12.2,2.3,0.0,2024-05-28
10805,71032,2024,5,29,8.2,2.4,0.0,2024-05-29
10806,71032,2024,5,30,5.9,2.5,0.0,2024-05-30
10807,71032,2024,5,31,2.4,1.6,85.8,2024-05-31
10808,71032,2024,6,1,3.1,-1.3,0.0,2024-06-01
10809,71032,2024,6,2,-0.4,-5.8,3.8,2024-06-02
10810,71032,2024,6,3,2.7,-2.9,3.4,2024-06-03
10811,71032,2024,6,4,4.3,-1.5,0.8,2024-06-04
10812,71032,2024,6,5,3.2,0.4,0.0,2024-06-05
10813,71032,2024,6,6,3.1,0.5,5.2,2024-06-06
10814,71032,2024,6,7,3.5,-0.1,6.4,2024-06-07
10815,71032,2024,6,8,5.4,0.8,1.6,2024-06-08
10816,71032,2024,6,9,4.6,-0.8,1.8,2024-06-09
10817,71032,2024,6,10,4.5,-3.6,0.2,2024-06-10
10818,71032,2024,6,11,0.8,-2.1,0.8,2024-06-11
10819,71032,2024,6,12,1.9,-2.0,32.4,2024-06-12
10820,71032,2024,6,13,2.4,-5.3,2.0,2024-06-13
10821,71032,2024,6,14,-0.6,-5.2,0.0,2024-06-14
10822,71032,2024,6,15,-1.3,-3.9,1.8,2024-06-15
10823,71032,2024,6,16,-1.9,-6.2,0.4,2024-06-16
10824,71032,2024,6,17,-0.4,-5.0,0.0,2024-06-17
10825,71032,2024,6,18,-1.2,-9.0,0.0,2024-06-18
10826,71032,2024,6,19,0.4,-4.0,0.0,2024-06-19
10827,71032,2024,6,20,-0.6,-4.9,0.0,2024-06-20
10828,71032,2024,6,21,-0.9,-5.7,0.0,2024-06-21
10829,71032,2024,6,22,-0.3,-7.7,0.8,2024-06-22
10830,71032,2024,6,23,2.3,-7.1,0.0,2024-06-23
10831,71032,2024,6,24,2.0,-3.9,0.0,2024-06-24
10832,71032,2024,6,25,0.6,-2.6,0.0,2024-06-25
10833,71032,2024,6,26,-1.5,-2.1,6.0,2024-06-26
10834,71032,2024,6,27,-0.9,-2.5,3.0,2024-06-27
10835,71032,2024,6,28,-0.3,-3.9,4.6,2024-06-28
10836,71032,2024,6,29,0.4,-2.8,0.0,2024-06-29
10837,71032,2024,6,30,-4.3,-4.4,18.2,2024-06-30
10838,71032,2024,7,1,-3.4,-9.6,0.0,2024-07-01
10839,71032,2024,7,2,-1.5,-8.4,0.0,2024-07-02
10840,71032,2024,7,3,-0.4,-11.1,0.0,2024-07-03
10841,71032,2024,7,4,-0.7,-7.9,0.0,2024-07-04
10842,71032,2024,7,5,2.0,-8.2,0.0,2024-07-05
10843,71032,2024,7,6,3.3,-5.0,0.0,2024-07-06
10844,71032,2024,7,7,1.8,-6.2,0.0,2024-07-07
10845,71032,2024,7,8,2.2,-4.1,0.0,2024-07-08
10846,71032,2024,7,9,1.5,0.1,7.8,2024-07-09
10847,71032,2024,7,10,3.4,-0.6,0.4,2024-07-10
10848,71032,2024,7,11,5.2,-1.0,0.4,2024-07-11
10849,71032,2024,7,12,1.8,-0.4,0.0,2024-07-12
10850,71032,2024,7,13,-0.3,-5.1,0.0,2024-07-13
10851,71032,2024,7,14,-3.8,-5.9,0.0,2024-07-14
10852,71032,2024,7,15,-0.7,-7.2,1.2,2024-07-15
10853,71032,2024,7,16,0.0,-5.6,1.0,2024-07-16
10854,71032,2024,7,17,-0.6,-2.2,1.4,2024-07-17
10855,71032,2024,7,18,-2.7,-3.8,0.2,2024-07-18
10856,71032,2024,7,19,-1.8,-6.6,0.0,2024-07-19
10857,71032,2024,7,20,-1.8,-5.7,12.6,2024-07-20
10858,71032,2024,7,21,-0.2,-5.9,4.0,2024-07-21
10859,71032,2024,7,22,0.0,-5.8,1.0,2024-07-22
10860,71032,2024,7,23,0.0,-1.6,0.0,2024-07-23
10861,71032,2024,7,24,3.3,-5.0,0.0,2024-07-24
10862,71032,2024,7,25,0.9,-3.5,0.0,2024-07-25
10863,71032,2024,7,26,-0.2,-3.8,19.4,2024-07-26
10864,71032,2024,7,27,0.9,-3.5,0.0,2024-07-27
10865,71032,2024,7,28,-4.8,-7.7,2.8,2024-07-28
10866,71032,2024,7,29,-1.9,-8.2,1.8,2024-07-29
10867,71032,2024,7,30,-0.6,-8.9,0.0,2024-07-30
10868,71032,2024,7,31,3.9,-6.3,0.0,2024-07-31
10869,71032,2024,8,1,2.7,-6.6,0.0,2024-08-01
10870,71032,2024,8,2,0.1,-8.6,0.0,2024-08-02
10871,71032,2024,8,3,0.2,-6.5,0.0,2024-08-03
10872,71032,2024,8,4,2.9,-4.5,0.0,2024-08-04
10873,71032,2024,8,5,-1.1,-6.5,0.0,2024-08-05
10874,71032,2024,8,6,-0.8,-6.0,0.0,2024-08-06
10875,71032,2024,8,7,4.5,-4.2,0.0,2024-08-07
10876,71032,2024,8,8,1.7,-4.1,0.0,2024-08-08
10877,71032,2024,8,9,2.9,-1.8,0.0,2024-08-09
10878,71032,2024,8,10,6.3,-3.5,0.0,2024-08-10
10879,71032,2024,8,11,7.0,-2.5,0.0,2024-08-11
10880,71032,2024,8,12,5.0,-3.8,0.0,2024-08-12
10881,71032,2024,8,13,3.4,-0.6,0.0,2024-08-13
10882,71032,2024,8,14,4.3,1.9,3.6,2024-08-14
10883,71032,2024,8,15,6.1,-0.5,0.2,2024-08-15
10884,71032,2024,8,16,4.0,1.1,0.0,2024-08-16
10885,71032,2024,8,17,0.5,-1.5,13.8,2024-08-17
10886,71032,2024,8,18,1.4,-1.6,1.8,2024-08-18
10887,71032,2024,8,19,2.8,-2.2,0.0,2024-08-19
10888,71032,2024,8,20,5.4,-0.7,0.0,2024-08-20
10889,71032,2024,8,21,1.8,1.2,14.4,2024-08-21
10890,71032,2024,8,22,0.8,-0.7,7.0,2024-08-22
10891,71032,2024,8,23,4.9,-0.9,2.8,2024-08-23
10892,71032,2024,8,24,7.4,0.0,3.8,2024-08-24
10893,71032,2024,8,25,6.6,2.6,0.6,2024-08-25
10894,71032,2024,8,26,1.5,-1.7,54.2,2024-08-26
10895,71032,2024,8,27,3.6,-0.7,0.0,2024-08-27
10896,71032,2024,8,28,0.6,0.2,0.2,2024-08-28
10897,71032,2024,8,29,1.7,-3.6,8.2,2024-08-29
10898,71032,2024,8,30,2.5,-2.8,3.6,2024-08-30
10899,71032,2024,8,31,1.0,-2.2,2.6,2024-08-31
10900,71032,2024,9,1,2.4,-1.5,2.8,2024-09-01
10901,71032,2024,9,2,-1.5,-3.9,1.6,2024-09-02
10902,71032,2024,9,3,3.6,-5.7,2.4,2024-09-03
10903,71032,2024,9,4,5.7,-1.7,0.0,2024-09-04
10904,71032,2024,9,5,8.0,2.0,0.0,2024-09-05
10905,71032,2024,9,6,8.4,4.3,0.0,2024-09-06
10906,71032,2024,9,7,5.7,1.6,16.8,2024-09-07
10907,71032,2024,9,8,1.7,-2.4,0.2,2024-09-08
10908,71032,2024,9,9,8.0,-0.6,4.8,2024-09-09
10909,71032,2024,9,10,11.7,-1.3,0.0,2024-09-10
10910,71032,2024,9,11,8.5,1.8,0.0,2024-09-11
10911,71032,2024,9,12,2.0,-0.9,6.2,2024-09-12
10912,71032,2024,9,13,6.0,-3.8,0.2,2024-09-13
10913,71032,2024,9,14,3.1,-1.5,0.0,2024-09-14
10914,71032,2024,9,15,-0.6,-8.2,6.2,2024-09-15
10915,71032,2024,9,16,1.7,-6.8,0.0,2024-09-16
10916,71032,2024,9,17,2.2,-3.5,2.0,2024-09-17
10917,71032,2024,9,18,3.0,-2.9,0.0,2024-09-18
10918,71032,2024,9,19,0.0,-1.9,0.0,2024-09-19
10919,71032,2024,9,20,-0.2,-3.7,0.6,2024-09-20
10920,71032,2024,9,21,0.0,-2.8,7.2,2024-09-21
10921,71032,2024,9,22,2.7,-2.6,0.4,2024-09-22
10922,71032,2024,9,23,5.9,-0.9,0.0,2024-09-23
10923,71032,2024,9,24,8.6,2.4,0.0,2024-09-24
10924,71032,2024,9,25,5.4,2.7,27.2,2024-09-25
10925,71032,2024,9,26,4.5,-5.5,78.2,2024-09-26
10926,71032,2024,9,27,10.6,-7.4,0.0,2024-09-27
10927,71032,2024,9,28,12.9,-1.6,0.0,2024-09-28
10928,71032,2024,9,29,5.2,2.5,0.0,2024-09-29
10929,71032,2024,9,30,7.5,0.0,10.8,2024-09-30
10930,71032,2024,10,1,9.3,-0.1,0.0,2024-10-01
10931,71032,2024,10,2,10.7,-1.6,0.0,2024-10-02
10932,71032,2024,10,3,12.7,0.0,0.0,2024-10-03
10933,71032,2024,10,4,9.9,2.7,0.2,2024-10-04
10934,71032,2024,10,5,4.4,1.7,28.6,2024-10-05
10935,71032,2024,10,6,3.5,0.4,5.289655172413793,2024-10-06
10936,71032,2024,10,7,4.6,0.7,4.2,2024-10-07
10937,71032,2024,10,8,5.8,-3.4,7.6,2024-10-08
10938,71032,2024,10,9,9.3,-4.3,0.0,2024-10-09
10939,71032,2024,10,10,11.7,-0.1,0.0,2024-10-10
10940,71032,2024,10,11,11.0,0.9,0.0,2024-10-11
10941,71032,2024,10,12,10.4,0.0,0.0,2024-10-12
10942,71032,2024,10,13,10.8,-2.5,0.0,2024-10-13
10943,71032,2024,10,14,11.3,4.2,0.0,2024-10-14
10944,71032,2024,10,15,9.2,1.6,11.8,2024-10-15
10945,71032,2024,10,16,12.1,2.1,0.0,2024-10-16
10946,71032,2024,10,17,14.4,3.2,19.8,2024-10-17
10947,71032,2024,10,18,9.9,7.9,5.289655172413793,2024-10-18
10948,71032,2024,10,19,10.5,5.0,79.0,2024-10-19
10949,71032,2024,10,20,14.5,3.7,0.4,2024-10-20
10950,71032,2024,10,21,14.3,0.1,0.0,2024-10-21
10951,71032,2024,10,22,17.8,3.4,0.0,2024-10-22
10952,71032,2024,10,23,11.5,9.4,0.0,2024-10-23
10953,71032,2024,10,24,8.2,0.1,1.8,2024-10-24
10954,71032,2024,10,25,3.9,-3.0,0.0,2024-10-25
10955,71032,2024,10,26,9.3,-4.1,0.0,2024-10-26
10956,71032,2024,10,27,10.7,1.7,0.0,2024-10-27
10957,71032,2024,10,28,13.1,4.3,0.0,2024-10-28
10958,71032,2024,10,29,14.0,2.1,0.0,2024-10-29
10959,71032,2024,10,30,14.5,6.2,0.0,2024-10-30
10960,71032,2024,10,31,10.8,4.1,0.0,2024-10-31
10961,71032,2024,11,1,10.1,0.9,0.0,2024-11-01
10962,71032,2024,11,2,11.6,-0.7,0.0,2024-11-02
10963,71032,2024,11,3,15.2,6.5,0.0,2024-11-03
10964,71032,2024,11,4,12.6,7.5,0.0,2024-11-04
10965,71032,2024,11,5,16.6,1.3,0.0,2024-11-05
10966,71032,2024,11,6,18.4,7.9,0.0,2024-11-06
10967,71032,2024,11,7,12.4,10.4,5.6,2024-11-07
10968,71032,2024,11,8,7.5,1.4,0.0,2024-11-08
10969,71032,2024,11,9,11.4,-0.4,0.0,2024-11-09
10970,71032,2024,11,10,15.0,2.2,0.0,2024-11-10
10971,71032,2024,11,11,16.0,2.7,0.0,2024-11-11
10972,71032,2024,11,12,14.8,2.9,0.0,2024-11-12
10973,71032,2024,11,13,11.5,4.0,4.8,2024-11-13
10974,71032,2024,11,14,13.3,4.8,3.6,2024-11-14
10975,71032,2024,11,15,13.6,3.6,0.0,2024-11-15
10976,71032,2024,11,16,16.4,4.9,0.0,2024-11-16
10977,71032,2024,11,17,12.4,10.7,0.0,2024-11-17
10978,71032,2024,11,18,9.4,0.9,63.0,2024-11-18
10979,71032,2024,11,19,14.8,-1.0,0.0,2024-11-19
10980,71032,2024,11,20,15.9,4.8,0.0,2024-11-20
10981,71032,2024,11,21,16.2,5.5,0.0,2024-11-21
10982,71032,2024,11,22,18.1,9.3,5.859259259259259,2024-11-22
10983,71032,2024,11,23,18.9,7.6,0.0,2024-11-23
10984,71032,2024,11,24,16.3,12.3,0.0,2024-11-24
10985,71032,2024,11,25,19.5,10.4,0.2,2024-11-25
10986,71032,2024,11,26,13.4,11.4,4.0,2024-11-26
10987,71032,2024,11,27,12.1,10.5,27.6,2024-11-27
10988,71032,2024,11,28,14.193103448275863,9.9,49.4,2024-11-28
10989,71032,2024,11,29,15.8,8.3,5.859259259259259,2024-11-29
10990,71032,2024,11,30,12.4,9.5,5.859259259259259,2024-11-30
10991,71032,2024,12,1,11.2,8.5,36.4,2024-12-01
10992,71032,2024,12,2,15.9,6.5,3.0,2024-12-02
10993,71032,2024,12,3,13.4,9.9,23.2,2024-12-03
10994,71032,2024,12,4,17.5,10.6,49.0,2024-12-04
10995,71032,2024,12,5,18.5,9.0,0.2,2024-12-05
10996,71032,2024,12,6,20.7,10.1,1.4,2024-12-06
10997,71032,2024,12,7,14.5,12.0,43.8,2024-12-07
10998,71032,2024,12,8,14.7,8.0,2.4,2024-12-08
10999,71032,2024,12,9,12.9,3.8,0.0,2024-12-09
11000,71032,2024,12,10,12.9,1.1,5.506666666666666,2024-12-10
11001,71032,2024,12,11,13.2,4.2,0.0,2024-12-11
11002,71032,2024,12,12,16.3,6.4,0.0,2024-12-12
11003,71032,2024,12,13,16.8,9.0,0.0,2024-12-13
11004,71032,2024,12,14,19.0,9.6,0.0,2024-12-14
11005,71032,2024,12,15,20.7,10.3,0.0,2024-12-15
11006,71032,2024,12,16,21.7,8.6,0.0,2024-12-16
11007,71032,2024,12,17,16.6,13.9,0.2,2024-12-17
11008,71032,2024,12,18,13.0,0.7,0.0,2024-12-18
11009,71032,2024,12,19,16.1,1.9,0.0,2024-12-19
11010,71032,2024,12,20,18.7,4.0,0.0,2024-12-20
11011,71032,2024,12,21,18.4,7.9,0.0,2024-12-21
11012,71032,2024,12,22,14.4,3.4,0.0,2024-12-22
11013,71032,2024,12,23,6.7,-2.4,5.0,2024-12-23
11014,71032,2024,12,24,12.7,-2.0,0.6,2024-12-24
11015,71032,2024,12,25,18.1,1.2,0.0,2024-12-25
11016,71032,2024,12,26,20.1,9.3,0.0,2024-12-26
11017,71032,2024,12,27,13.1,9.6,0.0,2024-12-27
11018,71032,2024,12,28,11.6,3.4,0.0,2024-12-28
11019,71032,2024,12,29,15.1,4.9,0.0,2024-12-29
11020,71032,2024,12,30,16.7,5.7,0.0,2024-12-30
11021,71032,2024,12,31,18.4,5.4,0.0,2024-12-31
11022,71032,2025,1,1,17.6,7.2,0.0,2025-01-01
11023,71032,2025,1,2,17.1,5.0,0.2,2025-01-02
11024,71032,2025,1,3,18.0,5.0,0.0,2025-01-03
11025,71032,2025,1,4,20.7,10.8,0.0,2025-01-04
11026,71032,2025,1,5,21.6,13.1,0.0,2025-01-05
11027,71032,2025,1,6,14.1,11.9,0.0,2025-01-06
11028,71032,2025,1,7,9.9,4.4,18.2,2025-01-07
11029,71032,2025,1,8,14.1,1.2,2.0,2025-01-08
11030,71032,2025,1,9,18.5,3.2,0.2,2025-01-09
11031,71032,2025,1,10,17.3,6.6,0.0,2025-01-10
11032,71032,2025,1,11,16.6,7.3,3.942857142857143,2025-01-11
11033,71032,2025,1,12,19.2,8.5,20.0,2025-01-12
11034,71032,2025,1,13,18.1,7.5,5.2,2025-01-13
11035,71032,2025,1,14,19.9,10.0,0.0,2025-01-14
11036,71032,2025,1,15,22.5,10.8,3.942857142857143,2025-01-15
11037,71032,2025,1,16,9.6,2.6,42.6,2025-01-16
11038,71032,2025,1,17,10.9,0.6,0.0,2025-01-17
11039,71032,2025,1,18,16.2,0.5,0.6,2025-01-18
11040,71032,2025,1,19,18.6,3.7,0.0,2025-01-19
11041,71032,2025,1,20,19.0,6.3,0.0,2025-01-20
11042,71032,2025,1,21,20.6,10.1,0.0,2025-01-21
11043,71032,2025,1,22,18.6,12.0,0.0,2025-01-22
11044,71032,2025,1,23,16.3,3.5,3.942857142857143,2025-01-23
11045,71032,2025,1,24,14.0,3.2,21.0,2025-01-24
11046,71032,2025,1,25,16.7,5.6,0.0,2025-01-25
11047,71032,2025,1,26,19.0,6.3,0.0,2025-01-26
11048,71032,2025,1,27,21.1,10.5,0.0,2025-01-27
11049,71032,2025,1,28,21.8,13.1,0.0,2025-01-28
11050,71032,2025,1,29,16.9,4.9,0.2,2025-01-29
11051,71032,2025,1,30,18.2,7.2,0.2,2025-01-30
11052,71032,2025,1,31,20.0,6.6,0.0,2025-01-31
11053,71032,2025,2,1,21.9,8.1,0.0,2025-02-01
11054,71032,2025,2,2,23.3,10.1,0.0,2025-02-02
11055,71032,2025,2,3,23.0,11.1,0.0,2025-02-03
11056,71032,2025,2,4,21.2,14.1,0.0,2025-02-04
11057,71032,2025,2,5,21.4,12.0,0.0,2025-02-05
11058,71032,2025,2,6,21.1,9.4,0.0,2025-02-06
11059,71032,2025,2,7,21.5,13.5,0.0,2025-02-07
11060,71032,2025,2,8,16.7,10.8,4.0,2025-02-08
11061,71032,2025,2,9,16.4,7.1,11.8,2025-02-09
11062,71032,2025,2,10,13.4,5.6,5.6,2025-02-10
11063,71032,2025,2,11,14.4,3.5,0.2,2025-02-11
11064,71032,2025,2,12,18.7,6.7,2.6,2025-02-12
11065,71032,2025,2,13,17.3,8.4,0.0,2025-02-13
11066,71032,2025,2,14,12.9,11.1,39.2,2025-02-14
11067,71032,2025,2,15,7.1,3.9,27.4,2025-02-15
11068,71032,2025,2,16,5.6,-4.2,1.0,2025-02-16
11069,71032,2025,2,17,13.5,-3.5,0.0,2025-02-17
11070,71032,2025,2,18,13.2,4.4,0.0,2025-02-18
11071,71032,2025,2,19,14.8,3.1,0.0,2025-02-19
11072,71032,2025,2,20,14.4,1.5,0.0,2025-02-20
11073,71032,2025,2,21,17.6,2.9,0.0,2025-02-21
11074,71032,2025,2,22,17.4,7.5,0.0,2025-02-22
11075,71032,2025,2,23,15.8,11.0,0.0,2025-02-23
11076,71032,2025,2,24,17.4,10.1,17.0,2025-02-24
11077,71032,2025,2,25,19.4,6.6,0.0,2025-02-25
11078,71032,2025,2,26,18.7,7.9,0.0,2025-02-26
11079,71032,2025,2,27,20.1,7.7,0.0,2025-02-27
11080,71032,2025,2,28,17.3,11.5,0.0,2025-02-28
11081,71032,2025,3,1,18.4,10.1,0.0,2025-03-01
11082,71032,2025,3,2,18.4,12.7,0.0,2025-03-02
11083,71032,2025,3,3,17.3,4.0,0.2,2025-03-03
11084,71032,2025,3,4,15.2,5.2,0.8,2025-03-04
11085,71032,2025,3,5,18.9,7.0,0.0,2025-03-05
11086,71032,2025,3,6,15.7,8.9,0.0,2025-03-06
11087,71032,2025,3,7,15.1,4.4,0.0,2025-03-07
11088,71032,2025,3,8,17.5,4.3,0.0,2025-03-08
11089,71032,2025,3,9,19.6,4.8,0.0,2025-03-09
11090,71032,2025,3,10,13.7,12.0,3.8,2025-03-10
11091,71032,2025,3,11,16.6,9.2,3.4,2025-03-11
11092,71032,2025,3,12,18.2,5.8,0.2,2025-03-12
11093,71032,2025,3,13,18.0,11.2,0.0,2025-03-13
11094,71032,2025,3,14,19.7,13.6,0.0,2025-03-14
11095,71032,2025,3,15,20.2,11.0,0.0,2025-03-15
11096,71032,2025,3,16,16.0,14.0,0.0,2025-03-16
11097,71032,2025,3,17,12.7,-3.7,37.4,2025-03-17
11098,71032,2025,3,18,14.8,-2.4,0.0,2025-03-18
11099,71032,2025,3,19,16.6,4.7,0.0,2025-03-19
11100,71032,2025,3,20,13.2,10.6,0.0,2025-03-20
11101,71032,2025,3,21,14.8,10.1,31.2,2025-03-21
11102,71032,2025,3,22,15.5,7.0,1.8,2025-03-22
11103,71032,2025,3,23,16.9,4.5,0.0,2025-03-23
11104,71032,2025,3,24,17.4,7.9,0.0,2025-03-24
11105,71032,2025,3,25,17.7,9.1,0.0,2025-03-25
11106,71032,2025,3,26,18.5,9.9,0.0,2025-03-26
11107,71032,2025,3,27,17.5,9.3,0.0,2025-03-27
11108,71032,2025,3,28,15.3,8.2,0.0,2025-03-28
11109,71032,2025,3,29,11.1,8.2,2.6,2025-03-29
11110,71032,2025,3,30,9.0,5.9,9.4,2025-03-30
11111,71032,2025,3,31,6.3,4.4,19.2,2025-03-31
11112,71032,2025,4,1,8.1,1.8,1.8,2025-04-01
11113,71032,2025,4,2,10.2,-1.0,0.0,2025-04-02
11114,71032,2025,4,3,9.9,1.5,0.0,2025-04-03
11115,71032,2025,4,4,10.4,0.0,0.0,2025-04-04
11116,71032,2025,4,5,6.8,1.0,0.0,2025-04-05
11117,71032,2025,4,6,5.4,0.8,0.0,2025-04-06
11118,71032,2025,4,7,8.3,0.7,0.2,2025-04-07
11119,71032,2025,4,8,12.1,2.6,0.0,2025-04-08
11120,71032,2025,4,9,11.0,1.4,0.0,2025-04-09
11121,71032,2025,4,10,10.741379310344827,6.6,0.0,2025-04-10
11122,71032,2025,4,11,14.6,3.1862068965517243,1.9714285714285715,2025-04-11
11123,71032,2025,4,12,14.3,4.5,1.9714285714285715,2025-04-12
11124,71032,2025,4,13,13.8,5.9,0.0,2025-04-13
11125,71032,2025,4,14,13.4,6.4,0.0,2025-04-14
11126,71032,2025,4,15,12.3,3.1,2.2,2025-04-15
11127,71032,2025,4,16,13.9,0.4,0.0,2025-04-16
11128,71032,2025,4,17,13.7,0.6,0.0,2025-04-17
11129,71032,2025,4,18,14.3,5.3,0.0,2025-04-18
11130,71032,2025,4,19,13.0,4.8,0.0,2025-04-19
11131,71032,2025,4,20,13.2,7.3,0.0,2025-04-20
11132,71032,2025,4,21,6.6,2.9,9.0,2025-04-21
11133,71032,2025,4,22,6.8,3.7,16.6,2025-04-22
11134,71032,2025,4,23,9.0,5.8,18.4,2025-04-23
11135,71032,2025,4,24,13.3,4.8,2.0,2025-04-24
11136,71032,2025,4,25,13.0,6.1,0.0,2025-04-25
11137,71032,2025,4,26,13.4,4.8,0.0,2025-04-26
11138,71032,2025,4,27,9.5,4.0,0.0,2025-04-27
11139,71032,2025,4,28,11.1,1.7,0.0,2025-04-28
11140,71032,2025,4,29,6.2,5.2,1.6,2025-04-29
11141,71032,2025,4,30,3.9,-0.3,3.4,2025-04-30
11142,71032,2025,5,1,6.7,-2.1,2.0,2025-05-01
11143,71032,2025,5,2,9.2,-4.3,0.2,2025-05-02
11144,71032,2025,5,3,12.5,-1.9,0.0,2025-05-03
11145,71032,2025,5,4,14.0,0.9,0.0,2025-05-04
11146,71032,2025,5,5,9.1,3.0,0.0,2025-05-05
11147,71032,2025,5,6,8.1,4.9,0.0,2025-05-06
11148,71032,2025,5,7,7.2,4.6,0.0,2025-05-07
11149,71032,2025,5,8,8.4,-2.2,0.2,2025-05-08
11150,71032,2025,5,9,12.7,-2.7,0.0,2025-05-09
11151,71032,2025,5,10,12.9,1.0,0.0,2025-05-10
11152,71032,2025,5,11,11.9,0.7,0.0,2025-05-11
11153,71032,2025,5,12,9.9,3.8,0.0,2025-05-12
11154,71032,2025,5,13,9.4,1.7,0.0,2025-05-13
11155,71032,2025,5,14,8.7,1.7,0.0,2025-05-14
11156,71032,2025,5,15,8.5,-0.2,0.0,2025-05-15
11157,71032,2025,5,16,7.2,0.3,0.0,2025-05-16
11158,71032,2025,5,17,6.1,0.1,0.0,2025-05-17
11159,71032,2025,5,18,-1.8,-3.7,0.2,2025-05-18
11160,71032,2025,5,19,1.7,-6.5,0.6,2025-05-19
11161,71032,2025,5,20,6.3,-5.7,0.0,2025-05-20
11162,71032,2025,5,21,7.6,-1.6,0.0,2025-05-21
11163,71032,2025,5,22,5.7,1.1,0.0,2025-05-22
11164,71032,2025,5,23,7.6,4.0,33.8,2025-05-23
11165,71032,2025,5,24,2.6,1.3,49.4,2025-05-24
11166,71032,2025,5,25,5.1,-0.8,3.0,2025-05-25
11167,71032,2025,5,26,5.4,0.3,0.0,2025-05-26
11168,71032,2025,5,27,7.796153846153846,-0.0884615384615385,45.8,2025-05-27
11169,71032,2025,5,28,7.796153846153846,-0.0884615384615385,4.828571428571428,2025-05-28
11170,71032,2025,5,29,7.796153846153846,-0.0884615384615385,0.0,2025-05-29
11171,71032,2025,5,30,7.796153846153846,-0.0884615384615385,4.828571428571428,2025-05-30
11172,71032,2025,5,31,7.796153846153846,-0.0884615384615385,4.828571428571428,2025-05-31
11173,71032,2025,6,1,1.24,-3.6346153846153846,1.1304347826086956,2025-06-01
11174,71032,2025,6,2,1.24,-3.6346153846153846,0.0,2025-06-02
11175,71032,2025,6,3,1.24,-3.6346153846153846,0.0,2025-06-03
11176,71032,2025,6,4,1.24,-3.6346153846153846,1.4,2025-06-04
11177,71032,2025,6,5,5.4,-6.9,0.4,2025-06-05
11178,71032,2025,6,6,4.5,1.4,0.0,2025-06-06
11179,71032,2025,6,7,-2.1,-2.9,4.0,2025-06-07
11180,71032,2025,6,8,-2.3,-4.0,3.6,2025-06-08
11181,71032,2025,6,9,-1.2,-5.2,1.4,2025-06-09
11182,71032,2025,6,10,-1.4,-3.0,1.1304347826086956,2025-06-10
11183,71032,2025,6,11,-2.3,-4.4,0.8,2025-06-11
11184,71032,2025,6,12,-0.9,-6.3,0.0,2025-06-12
11185,71032,2025,6,13,-0.9,-6.0,0.0,2025-06-13
11186,71032,2025,6,14,-1.9,-8.1,1.1304347826086956,2025-06-14
11187,71032,2025,6,15,3.1,-4.1,1.1304347826086956,2025-06-15
11188,71032,2025,6,16,1.1,-4.0,0.0,2025-06-16
11189,71032,2025,6,17,0.9,-4.2,1.2,2025-06-17
11190,71032,2025,6,18,3.8,-5.3,0.6,2025-06-18
11191,71032,2025,6,19,3.9,-1.5,0.0,2025-06-19
11192,71032,2025,6,20,5.2,-0.6,1.1304347826086956,2025-06-20
11193,71032,2025,6,21,6.3,1.3,0.0,2025-06-21
11194,71032,2025,6,22,6.6,0.8,1.1304347826086956,2025-06-22
11195,71032,2025,6,23,1.24,0.2,0.0,2025-06-23
11196,71032,2025,6,24,0.7,0.6,1.1304347826086956,2025-06-24
11197,71032,2025,6,25,-3.9,-4.4,9.4,2025-06-25
11198,71032,2025,6,26,-0.3,-8.0,3.2,2025-06-26
11199,71032,2025,6,27,2.4,-6.4,0.0,2025-06-27
11200,71032,2025,6,28,3.3,-4.1,0.0,2025-06-28
11201,71032,2025,6,29,1.5,-2.5,0.0,2025-06-29
11202,71032,2025,6,30,-0.5,-6.9,0.0,2025-06-30
11203,71032,2025,7,1,0.3,-6.3,0.0,2025-07-01
11204,71032,2025,7,2,0.6,-2.1,11.6,2025-07-02
11205,71032,2025,7,3,-0.4,-2.6,8.2,2025-07-03
11206,71032,2025,7,4,1.9,-3.7,0.4,2025-07-04
11207,71032,2025,7,5,4.2,-3.1,0.0,2025-07-05
11208,71032,2025,7,6,3.5,-0.2,0.0,2025-07-06
11209,71032,2025,7,7,2.3,-2.0,1.4,2025-07-07
11210,71032,2025,7,8,-0.8,-2.0,0.0,2025-07-08
11211,71032,2025,7,9,-2.8,-4.6,6.0,2025-07-09
11212,71032,2025,7,10,-2.5,-4.6,2.4,2025-07-10
11213,71032,2025,7,11,-0.4,-4.8,1.6,2025-07-11
11214,71032,2025,7,12,-1.2,-4.9,4.4,2025-07-12
11215,71032,2025,7,13,-1.1,-4.9,0.0,2025-07-13
11216,71032,2025,7,14,-3.1,-5.4,6.4,2025-07-14
11217,71032,2025,7,15,-3.8,-6.1,0.2,2025-07-15
11218,71032,2025,7,16,-2.3,-5.9,0.0,2025-07-16
11219,71032,2025,7,17,-2.0,-4.2,0.0,2025-07-17
11220,71032,2025,7,18,-2.7,-6.1,0.0,2025-07-18
11221,71032,2025,7,19,-1.3,-8.9,0.0,2025-07-19
11222,71032,2025,7,20,1.5,-6.1,0.0,2025-07-20
11223,71032,2025,7,21,2.7,-5.9,0.0,2025-07-21
11224,71032,2025,7,22,2.6,-2.0,1.2,2025-07-22
